CVCO,0.17611940298507467,0.053212199870214125
CVCO,0.2776523702031603,0.009443430656934405
CVCO,0.18699186991869918,-0.009589813844790053
CVCO,0.19236417033773856,0.07019579948335891
CVCO,0.23325635103926096,0.0057787561915243185
CVCO,0.14855072463768115,0.013503649635036533
CVCO,0.10684474123539234,0.023332118118847892
CVCO,0.18961788031723142,0.011806726857823174
CVCO,0.19895742832319718,0.02097750865051895
IFRX,0.23809523809523808,-0.009696969696969706
IFRX,0.13793103448275862,0.04973821989528795
IFRX,-0.1636363636363636,-0.10837438423645308
IFRX,0.10000000000000002,0.025735294117647
IFRX,-0.22222222222222224,0.007633587786259549
IFRX,0.11475409836065573,0.05579399141630897
IFRX,-0.28888888888888886,-0.06772908366533863
IFRX,1.0,-0.022508038585208952
IFRX,0.320754716981132,0.04280155642023359
IFRX,0.16279069767441862,-0.033868284042724454
IFRX,0.3913043478260869,-0.03439153439153436
IFRX,0.2777777777777778,-0.0142857142857143
IFRX,-0.1914893617021277,0.0335570469798658
IFRX,0.12820512820512817,-0.016666666666666684
IFRX,-0.14285714285714285,-0.014492753623188259
IFRX,0.5555555555555555,0.10156249999999992
IFRX,0.16129032258064513,0.018987341772151913
SCS,-0.12499999999999993,-0.0028929604628736127
SCS,0.19565217391304351,-0.015243902439024426
SCS,0.4545454545454546,-0.08308823529411757
SCS,1.0,-0.01433447098976115
SCS,0.1111111111111111,-0.008541392904073639
SCS,0.5652173913043479,0.051789077212806095
SCS,0.23529411764705882,-0.1179302045728039
SCS,0.26666666666666666,0.10118265440210256
SCS,0.8,-0.06768837803320565
SCS,0.2156862745098039,0.022835394862036177
SCS,0.13207547169811315,0.0014194464158977696
SCS,0.23076923076923075,0.03085026335590671
SCS,0.15384615384615383,-0.04707792207792208
SCS,0.1063829787234043,-0.01769911504424788
TWST,0.13548387096774192,-0.03073305222186176
TWST,0.13599999999999995,-0.0434866084285303
TWST,0.12068965517241378,-0.09748327492832119
TWST,0.18181818181818177,0.10324483775811207
BBD,-0.3333333333333333,-0.006006006006006011
BBD,-0.4545454545454546,0.05306122448979587
BBD,0.14285714285714288,0.06737588652482268
BBD,-0.12499999999999993,-0.003225806451612978
BBD,-0.11111111111111113,0.0
FNKO,0.27272727272727276,-0.014799154334038113
FNKO,0.34426229508196715,0.03231597845601431
FNKO,0.5121951219512194,0.14876033057851246
FNKO,0.34883720930232553,0.05965109735509278
FNKO,0.37142857142857144,-0.08762278978389
FNKO,0.3793103448275862,-0.01115241635687718
FNKO,0.1818181818181818,-0.0247629083245521
FNKO,0.22580645161290325,-0.08615384615384614
FNKO,0.2142857142857143,-0.07398680490103678
FNKO,-0.282051282051282,0.28661616161616155
FNKO,-0.5217391304347826,-0.006036217303822809
FNKO,0.3049645390070922,-0.004432624113475083
FNKO,1.0,-0.1028571428571429
FNKO,1.0,-0.09475218658892133
FNKO,0.26086956521739124,0.06796116504854371
FNKO,1.0,-0.02079002079002072
FNKO,0.5555555555555555,0.015205724508050083
FNKO,0.13157894736842102,0.46438746438746437
NVCR,0.14285714285714288,0.01521164021164024
NVCR,0.33333333333333337,0.02005541628183132
NVCR,0.3846153846153846,-0.08140868140868139
NVCR,-0.4444444444444445,0.022334004024144954
NVCR,-1.0,-0.0075453209211170606
NVCR,-1.0,-0.02162197259918177
NVCR,-0.368421052631579,0.052549478404991724
NVCR,-0.4285714285714286,0.01904643346196939
NVCR,0.6521739130434782,0.06254896839905989
NVCR,-0.24324324324324323,0.015002206206795269
NVCR,-0.19047619047619044,0.01685475597244601
NVCR,0.12676056338028174,0.09358569926393276
NVCR,-0.28421052631578947,-0.034609334032511804
NVCR,0.19480519480519484,-0.010270270270270339
BBU,0.17543859649122812,0.0015919945417330063
BBU,-1.0,0.030036630036630048
BBU,-0.4999999999999999,0.015499070055796654
BBU,-1.0,0.03837170503837178
BBU,-0.5714285714285714,-0.01665404996214998
BBU,-0.9073083778966132,0.03439436017944882
BBU,-1.0,-0.012732846026880434
BBU,1.0,0.001413570274636516
BBU,0.6000000000000001,0.0143198090692125
BBU,0.12499999999999993,0.010318142734307756
BBU,-1.0,0.05258833196384557
BBU,-0.7872340425531915,-0.06585956416464889
BBU,1.0,0.0
BBU,1.0,-0.006508875739644937
BBU,0.48387096774193555,0.0020632737276479463
BBU,-1.0,0.002343017806935366
BBU,1.0,0.02719665271966525
BBU,1.0,-5.194805194806007E-4
BBU,-1.0,-0.023172193367958522
BBU,-1.0,0.013469577333952584
BBU,0.48148148148148145,0.045944678856071286
SCOR,0.18226600985221678,-0.08580343213728546
SCOR,0.47651006711409394,0.020249221183800608
SCOR,-0.20289855072463764,0.009259259259259267
