Date,Open,High,Low,Close,Volume,vwap
20211122,335.17,346.47,319.0,319.56,75433524,331.9124
20211123,315.35,323.6,308.8,317.46,53216270,315.1363
20211124,314.61,328.55,309.28,326.74,43516226,321.688
20211126,326.0,327.1,313.5,315.03,28306886,318.4502
20211129,323.66,334.12,320.36,333.76,45496398,328.1011
20211130,331.69,333.53,318.6401,326.76,62206647,325.6744
20211201,332.1947,332.8934,313.8,314.35,48580204,324.5611
20211202,312.14,324.7799,310.25,321.26,47289033,319.7899
20211203,320.0,321.29,301.3,306.93,54432505,306.9438
20211206,298.8,302.41,280.38,300.37,65893845,293.3645
20211207,309.57,324.49,306.51,324.27,59305348,317.8194
20211208,319.99,322.9,314.2101,318.26,47555145,318.7985
20211209,317.34,322.05,304.28,304.9,48850716,311.5274
20211210,311.5,313.05,298.61,301.98,48882509,302.9636
20211213,302.49,302.94,281.16,281.61,59834366,290.5861
20211214,276.99,286.78,272.5,283.37,66703537,279.966
20211215,284.0,305.0,278.38,304.59,69829688,290.7433
20211216,311.52,311.6,280.93,283.87,70736595,290.6543
20211217,279.85,289.22,277.6,278.01,71662239,281.6221
20211220,273.05,281.44,271.45,277.19,46184676,275.7703
20211221,283.74,291.2,274.01,290.75,52438494,284.1813
20211222,288.91,295.55,284.49,294.0,39518438,291.5437
20211223,297.55,300.59,294.3101,296.4,34302174,297.38
20211227,296.6,310.865,296.4,309.45,40368587,307.2269
20211228,313.12,313.3,300.1181,303.22,42059121,304.6094
20211229,302.725,305.48,293.66,300.01,34313928,298.6315
20211230,298.27,304.57,295.4,295.86,30886422,300.5143
20211231,296.74,300.3,293.3057,294.11,26652991,295.7364
20220103,298.15,307.11,297.85,301.21,39240294,302.2089
20220104,302.77,304.68,283.49,292.9,52715440,290.8154
20220105,289.49,294.16,275.33,276.04,49806388,282.8943
20220106,276.4,284.3799,270.65,281.78,45418637,279.5098
20220107,281.41,284.22,270.57,272.47,40993851,275.1844
20220110,265.81,274.69,256.4384,274.0,59468095,263.8933
20220111,273.225,280.65,268.39,278.17,40408929,275.4607
20220112,280.665,285.95,276.08,279.99,38341348,280.7656
20220113,283.79,284.8,264.98,265.75,53886809,271.4324
20220114,263.0,271.969,262.1001,269.42,39583235,267.8048
20220118,262.6,266.38,257.7,259.03,42530617,261.2819
20220119,260.79,265.4317,250.52,250.67,48831451,256.1988
20220120,253.04,255.7904,240.78,241.5,43518073,249.4445
20220121,235.07,248.23,232.63,233.74,71895784,238.1255
20220124,223.3,233.8,208.88,233.72,91581063,221.4189
20220125,225.46,229.43,220.0,223.24,66461636,224.3052
20220126,232.4,240.57,223.0,227.72,75595873,232.3575
20220127,235.68,239.95,216.75,219.44,57335272,224.2346
20220128,220.1215,228.58,212.96,228.4,54377425,221.1068
20220131,231.82,245.09,230.52,244.86,56467968,239.3304
20220201,251.04,251.45,238.9001,246.38,51892517,244.1687
20220202,257.94,258.17,245.5301,252.42,54341941,251.5928
20220203,244.58,250.77,237.8,239.48,41017778,244.0767
20220204,239.72,246.35,236.32,243.19,35482850,242.2771
20220207,243.72,251.82,242.02,247.28,37686750,247.6307
20220208,243.59,252.3,239.8,251.08,41035864,247.3463
20220209,256.22,267.25,253.53,267.05,52428166,262.1008
20220210,259.95,269.2499,256.0,258.24,51319972,263.0375
20220211,259.16,261.52,237.73,239.49,60547198,246.9485
20220214,239.34,248.75,237.55,242.67,44042443,243.4802
20220215,249.49,265.45,247.84,264.95,70175280,259.8881
20220216,262.59,265.82,255.52,265.11,73267633,261.3672
20220217,256.3,257.85,241.65,245.07,81059508,246.9708
20220218,246.675,249.86,231.0,236.42,76125491,237.3213
20220222,230.35,240.6399,230.0,233.9,63342244,234.4201
20220223,238.02,241.5499,223.01,223.87,56651077,230.3268
20220224,210.15,238.0,208.9,237.48,73580063,224.875
20220225,237.21,242.17,233.81,241.57,52886551,238.7851
20220228,239.92,246.65,237.0701,243.85,47731861,241.8091
20220301,242.91,243.77,231.32,234.77,41205598,236.3823
20220302,237.56,244.09,234.15,242.2,38964185,240.2761
20220303,242.615,243.2599,234.69,237.14,36509504,238.5637
20220304,233.84,236.8,224.82,229.36,43201070,229.4047
20220307,228.17,230.33,213.3,213.52,45082089,219.3648
20220308,213.09,223.7299,206.5,215.14,55746719,215.3547
20220309,223.87,232.2,222.47,230.14,49274195,227.8595
20220310,225.31,227.88,218.82,226.58,42806565,223.6303
20220311,230.22,231.45,220.46,221.0,36720857,224.9836
20220314,218.69,222.62,211.5901,213.3,38535424,216.0595
20220315,215.18,230.38,213.2201,229.73,49199569,225.2202
20220316,235.0,245.97,231.72,244.96,67142174,240.0018
20220317,241.2,248.42,239.06,247.66,47194119,244.4553
20220318,247.99,265.6899,246.24,264.53,73071856,260.2704
20220321,265.07,271.5199,259.67,267.34,59172708,265.1682
20220322,267.27,272.38,260.72,265.24,54700710,267.3988
20220323,261.26,266.115,255.7501,256.34,50211986,260.3209
20220324,261.66,283.1999,259.07,281.5,87737914,275.4653
20220325,278.86,283.58,272.71,276.92,57901618,277.3748
20220328,277.555,282.5,272.06,282.19,42549392,278.1882
20220329,286.945,289.46,279.8,286.56,48898440,284.5975
20220330,283.04,284.955,275.03,276.9,46348713,279.87
20220331,277.82,282.48,272.7,272.86,52344022,277.2385
20220401,273.75,274.96,262.67,267.12,51723511,266.6257
20220404,267.28,275.58,266.13,273.6,39770782,272.5287
20220405,272.54,273.19,258.2,259.31,43661473,262.9166
20220406,249.34,253.0,240.03,244.07,70383256,245.2702
20220407,244.41,247.22,234.78,242.08,55799236,241.549
20220408,239.17,239.23,230.6201,231.19,52478064,233.2497
20220411,222.14,223.1994,216.6,219.17,57520684,219.5557
20220412,225.37,227.25,212.8204,215.04,66225807,218.7147
20220413,217.28,225.0,214.55,222.03,51694344,220.631
20220414,225.05,227.77,211.63,212.58,56909685,217.2758
20220418,212.0,220.88,210.79,217.83,52570061,216.403
20220419,217.2,223.73,213.14,221.98,51278058,220.4261
20220420,225.171,226.7037,212.0,214.82,46897444,216.4164
20220421,217.0915,223.92,200.0,201.83,65620944,208.547
20220422,203.03,204.86,195.0,195.15,62471343,198.8901
20220425,192.02,199.45,190.96,199.02,64156561,194.939
20220426,197.18,197.88,186.7,187.88,65314250,189.8777
20220427,185.98,191.67,182.9,184.15,49946017,186.4271
20220428,189.67,200.37,184.8957,197.82,57032671,193.4997
20220429,194.02,201.2848,185.17,185.47,50043491,191.3596
20220502,185.405,195.74,183.91,195.33,57204868,189.7449
20220503,194.0,198.25,191.33,196.02,47575084,195.2825
20220504,199.23,204.0,187.51,203.34,64885463,195.0596
20220505,198.67,199.25,185.0,188.44,62633141,189.5055
20220506,187.36,195.12,179.9,186.75,63329672,187.545
20220509,180.34,182.55,168.27,169.5,64445451,174.0198
20220510,176.89,181.98,170.25,175.95,76147429,176.0055
20220511,173.47,177.53,165.68,166.3,67016703,171.1919
20220512,162.191,167.88,155.67,161.75,70872837,160.7206
20220513,167.88,179.2843,165.925,177.06,67043651,174.8467
20220516,175.09,177.88,171.06,172.64,52144598,174.449
20220517,180.74,183.71,176.34,181.77,58582971,180.0808
20220518,177.05,181.18,168.64,169.38,54516106,173.659
20220519,169.37,176.87,167.3405,171.24,62130959,172.781
20220520,173.32,174.1,157.55,166.94,73910526,163.8915
20220523,162.74,169.15,161.7901,168.98,63988869,166.4595
20220524,165.1,165.97,157.8,161.54,58855002,161.2397
20220525,160.2,171.1099,160.0,169.75,78113190,165.7163
20220526,160.36,180.92,160.22,178.51,99657452,174.6796
20220527,181.86,188.81,181.0,188.11,73837935,185.5112
20220531,189.8,192.0,183.5,186.72,66409951,187.4639
20220601,187.24,190.5318,181.22,183.2,54451390,185.4384
20220602,182.92,196.19,181.98,195.92,64865580,191.9757
20220603,190.815,193.323,185.2156,187.2,59877870,188.6415
20220606,191.39,193.37,185.642,187.86,42240615,189.1265
20220607,184.72,190.0,181.88,189.26,38891411,187.2802
20220608,187.99,191.8,185.35,186.48,36325246,188.1114
20220609,184.81,189.33,180.41,180.48,39557379,185.1381
20220610,176.0,176.97,168.69,169.74,46564966,171.4428
20220613,160.0,163.12,156.06,156.47,60415338,158.6814
20220614,157.31,160.66,154.12,158.36,46967952,157.6391
20220615,160.95,168.68,159.26,165.27,56393565,163.4682
20220616,158.6,159.4232,154.01,156.01,54574867,155.9747
20220617,156.48,159.95,153.28,158.8,63033397,157.816
20220621,164.745,170.08,164.07,165.66,48308888,167.5516
20220622,162.26,166.62,161.8,163.6,43799744,164.4195
20220623,165.185,165.85,158.53,162.25,46367959,161.5169
20220624,165.0,171.4,163.1,171.26,47215283,168.6261
20220627,173.12,173.3,166.255,168.69,42796788,169.3179
20220628,169.0,172.0199,159.45,159.82,46185936,163.5029
20220629,158.14,158.2,151.7,155.42,48235228,154.4985
20220630,153.61,155.67,148.62,151.59,68607003,152.0443
20220701,148.99,150.6291,143.92,145.23,57761008,146.2097
20220705,141.75,149.71,140.55,149.64,65220761,146.2807
20220706,150.1,153.1899,147.89,151.3,52906586,150.7677
20220707,154.555,159.45,153.89,158.58,49290276,157.0558
20220708,154.3,160.3699,153.89,158.38,46797176,157.1472
20220711,155.26,155.2699,150.3801,151.52,43838873,152.0903
20220712,152.68,154.31,148.77,150.82,45848310,151.5295
20220713,145.9,153.75,144.65,151.64,52191834,150.6321
20220714,151.08,154.7299,147.28,153.72,45623484,151.1106
20220715,156.59,157.82,154.45,157.62,38593547,156.2451
20220718,163.02,168.97,160.02,161.01,67051745,164.3309
20220719,164.86,171.1,161.7201,169.92,70236608,167.3451
20220720,169.47,179.325,168.01,178.07,76053779,175.9136
20220721,178.85,181.44,175.4456,180.5,55704928,179.0061
20220722,178.93,179.67,171.365,173.19,53667088,174.1549
20220725,170.19,171.24,166.49,170.24,48074751,168.7532
20220726,168.89,169.19,164.78,165.33,39786491,166.495
20220727,170.32,179.36,169.1301,177.9,56977623,174.9971
20220728,179.75,181.4,174.4,179.84,47464628,178.4303
20220729,178.13,182.44,176.92,181.63,43546042,180.212
20220801,181.82,188.46,179.9,184.41,47646904,184.8265
20220802,181.22,189.3753,180.92,185.26,48952692,185.3283
20220803,181.84,189.68,181.37,188.93,41814557,186.1885
20220804,188.49,192.74,187.6,192.15,40965227,190.425
20220805,188.1,192.2892,186.66,189.89,38606829,189.3227
20220808,175.02,182.39,172.42,177.93,98378318,176.7442
20220809,172.52,174.4719,167.24,170.86,66826265,170.5396
20220810,176.98,181.18,173.1701,180.97,59742246,177.9889
20220811,181.31,187.07,178.76,179.42,50932655,182.4185
20220812,181.6,187.18,179.53,187.09,47809415,184.6201
20220815,187.01,191.64,186.13,190.32,45766556,188.6867
20220816,189.195,191.42,185.01,188.79,45123964,188.4225
20220817,185.23,186.88,181.45,183.35,44679911,183.5016
20220818,183.01,188.6499,181.83,187.73,41544656,186.4667
20220819,184.06,185.2,177.7,178.49,44158833,179.9591
20220822,174.9,175.58,169.66,170.34,40959271,171.9719
20220823,169.885,174.65,169.7,171.81,36998577,172.3525
20220824,170.12,174.06,168.95,172.22,52266071,171.3975
20220825,168.44,179.47,168.33,179.13,77069133,175.4236
20220826,178.57,179.24,162.37,162.6,76912743,168.9393
20220829,160.2,163.38,157.67,158.01,49613194,159.6801
20220830,159.6,160.39,151.82,154.68,53018069,154.8135
20220831,153.84,155.4,149.5851,150.94,57370986,151.2874
20220901,142.09,143.8,132.7021,139.37,117886514,137.1145
20220902,141.0,141.71,135.91,136.47,74315746,138.4268
20220906,137.31,137.79,133.51,134.65,53575118,135.5295
20220907,135.63,138.38,133.46,137.14,51265746,135.8773
20220908,134.59,140.08,133.69,139.9,62487312,137.8042
