Date,Open,High,Low,Close,Volume,vwap
20210412,336.04,337.1,334.73,336.67,25833013,336.174
20210413,338.24,341.08,338.02,340.6,30374033,339.6231
20210414,340.85,340.98,335.67,336.51,42564337,338.1888
20210415,339.47,342.01,336.2153,341.61,36342821,340.4238
20210416,342.15,342.23,340.08,342.01,40860099,341.5951
20210419,340.39,341.58,336.9016,338.88,34533129,338.9856
20210420,338.2,339.52,334.3816,336.41,38081818,336.5085
20210421,335.09,339.48,333.97,339.29,36598082,337.082
20210422,338.89,339.9,334.01,335.2,45936143,337.0292
20210423,335.85,340.767,335.85,339.42,36414916,338.5441
20210426,339.67,341.92,338.9,341.63,30811968,340.5473
20210427,341.93,342.15,339.17,340.15,33187183,340.5118
20210428,339.81,340.85,338.3301,339.0,33615696,339.4597
20210429,342.37,342.8,336.9001,340.22,37708884,339.7634
20210430,337.7,340.26,337.05,337.99,38263421,338.3634
20210503,339.23,340.0,335.73,336.19,29729730,337.2782
20210504,333.56,333.89,326.21,330.14,65146972,329.4525
20210505,332.25,333.14,328.23,329.03,46219307,330.7078
20210506,328.76,331.67,326.45,331.51,46814283,329.1621
20210507,334.37,336.65,331.6914,334.2,53324460,334.5681
20210510,332.78,332.96,325.55,325.76,60700462,328.6961
20210511,319.7,326.1299,319.02,325.31,71963612,323.2853
20210512,320.23,322.62,316.0,316.89,91164855,318.9747
20210513,319.92,322.4,316.9,319.34,69877765,319.557
20210514,322.6,327.33,322.08,326.39,44370015,325.1743
20210517,324.63,326.3721,321.45,324.41,39394997,323.7828
20210518,325.39,326.65,321.94,322.22,36528454,324.681
20210519,316.66,322.9,316.3,322.59,66319108,320.1193
20210520,324.12,329.71,323.89,328.83,46466135,327.5599
20210521,330.43,330.86,326.64,327.01,50330449,328.3832
20210524,329.37,333.67,326.9032,332.51,32475771,331.6676
20210525,334.07,334.81,331.755,332.97,31280314,332.8974
20210526,333.66,334.61,332.95,334.13,25444932,333.8328
20210527,333.67,334.54,332.67,332.88,27931747,333.4952
20210528,334.12,335.5699,333.6,333.93,29927449,334.362
20210601,335.3,335.785,331.43,332.82,31145424,333.3037
20210602,333.25,334.34,331.695,333.47,22051540,333.2267
20210603,330.55,331.86,328.28,330.0,37057825,330.3768
20210604,331.85,336.0582,331.78,335.6,38736545,334.0584
20210607,335.05,336.66,334.34,336.6,32611852,335.4808
20210608,338.395,339.29,335.03,336.76,27282819,336.9739
20210609,338.17,338.97,336.651,336.84,21485319,337.6495
20210610,337.19,340.46,336.73,340.35,33702067,339.1795
20210611,340.36,341.25,339.69,341.24,21222830,340.5429
20210614,341.68,344.52,340.46,344.51,27827716,342.4967
20210615,344.15,344.47,341.52,342.26,35963780,342.8843
20210616,342.74,343.84,337.45,341.01,55399538,340.8246
20210617,339.97,346.38,339.92,345.34,59722700,344.2184
20210618,343.63,344.8082,341.86,342.63,55414862,343.6596
20210621,342.43,344.69,340.15,344.36,32992649,343.1406
20210622,344.15,348.03,343.84,347.57,28941626,346.119
20210623,347.51,348.92,346.88,347.74,27188454,347.9178
20210624,349.73,351.46,349.17,349.89,32581605,350.1462
20210625,350.47,350.72,348.84,349.46,28682801,349.6579
20210628,350.78,353.85,350.72,353.71,39130305,352.5782
20210629,353.53,355.0199,352.67,354.99,29426039,354.0825
20210630,354.83,355.23,353.83,354.43,32723964,354.579
20210701,354.07,355.09,352.68,354.57,29289978,354.09
20210702,356.52,358.97,356.28,358.64,32727244,357.5724
20210706,359.26,360.48,356.49,360.19,38842397,359.0398
20210707,362.45,362.76,358.94,360.95,35265242,360.8121
20210708,355.74,359.65,354.42,358.77,50890021,357.3151
20210709,358.17,361.5,357.57,361.01,35184534,359.9227
20210712,362.45,362.89,360.83,362.42,25717677,361.8431
20210713,362.03,365.465,361.54,362.42,39723015,363.218
