Date,Open,High,Low,Close,Volume,vwap
20210401,398.4,400.67,398.18,400.61,99682876,398.2788
20210405,403.46,406.94,403.38,406.36,91684764,404.9436
20210406,405.76,407.24,405.4,406.12,62020953,406.3799
20210407,405.94,406.96,405.45,406.59,55836280,406.3229
20210408,407.93,408.58,406.93,408.52,57863114,407.7774
20210409,408.39,411.67,408.26,411.49,61104559,409.8091
20210412,410.85,411.93,410.2,411.64,56704899,411.1872
20210413,411.53,413.529,411.12,412.86,56550988,412.2538
20210414,412.83,413.96,410.87,411.45,61659907,412.3616
20210415,413.74,416.16,413.69,415.87,60229842,414.7361
20210416,417.25,417.91,415.73,417.26,82037278,416.9356
20210419,416.26,416.74,413.79,415.21,78498496,415.3563
20210420,413.91,415.0859,410.59,412.17,81851828,412.6734
20210421,411.51,416.29,411.36,416.07,66792983,414.5751
20210422,415.89,416.78,411.13,412.27,97582788,413.9396
20210423,412.87,418.25,412.79,416.74,73276195,415.6682
20210426,417.44,418.22,416.8111,417.61,52182392,417.5085
20210427,417.93,418.14,416.3,417.52,51303056,417.481
20210428,417.81,419.01,416.9,417.4,51238854,417.7445
20210429,420.32,420.72,416.44,420.06,78544329,418.8307
20210430,417.63,418.54,416.34,417.3,85527030,417.6487
20210503,419.43,419.84,417.665,418.2,68128289,418.2913
20210504,416.07,416.6,411.67,415.62,101591166,414.4722
20210505,417.38,417.63,414.94,415.75,60162209,416.2539
20210506,415.83,419.21,413.675,419.07,74321368,416.673
20210507,419.89,422.815,419.16,422.12,67733790,421.6184
20210510,422.5,422.74,417.81,417.94,81852446,420.4168
20210511,413.1,415.27,410.06,414.21,116887975,413.6404
20210512,411.23,412.59,404.0,405.41,134811046,408.3294
20210513,407.07,412.35,407.02,410.28,106393963,410.0076
20210514,413.21,417.49,413.18,416.58,82201629,415.3028
20210517,415.39,416.39,413.36,415.52,65129221,414.9998
20210518,415.8,416.06,411.77,411.94,59810238,414.3099
20210519,406.92,411.05,405.33,410.86,106467052,408.5866
20210520,411.8,416.625,411.67,415.28,78022218,414.3604
20210521,416.87,418.2,414.45,414.94,76578662,415.9409
20210524,417.34,420.32,417.08,419.17,51376702,418.8802
20210525,420.33,420.71,417.62,418.24,57451396,418.8596
20210526,418.87,419.61,417.76,419.07,43088618,418.8255
20210527,420.17,420.72,418.9851,419.29,56707677,419.7645
20210528,420.97,421.25,419.79,420.04,58520164,420.3817
20210601,422.57,422.72,419.2,419.67,54216625,420.2296
20210602,420.37,421.23,419.29,420.33,49097061,420.1838
20210603,417.85,419.99,416.28,418.77,58138763,418.7632
20210604,420.75,422.92,418.8422,422.6,55938789,421.6758
20210607,422.59,422.78,421.19,422.19,51555032,421.9835
20210608,423.11,423.21,420.32,422.28,47134279,422.1791
20210609,423.18,423.26,421.41,421.65,48436342,422.3255
20210610,422.96,424.63,421.55,423.61,51020147,423.3325
20210611,424.2,424.43,422.82,424.31,45570828,423.7667
20210614,424.43,425.37,423.1,425.26,42358478,424.0938
20210615,425.42,425.46,423.54,424.48,51508508,424.5149
20210616,424.63,424.87,419.92,422.11,80386082,422.4872
20210617,421.67,423.02,419.32,421.97,90949659,421.8924
20210618,417.09,417.8281,414.7,414.92,118676302,416.8016
20210621,416.8,421.06,415.93,420.86,72822028,419.2702
20210622,420.85,424.0,420.08,423.11,57700303,422.226
20210623,423.19,424.05,422.51,422.6,49445414,423.1729
20210624,424.89,425.55,424.62,425.1,45110288,424.887
20210625,425.9,427.0943,425.55,426.61,58129525,426.2111
20210628,427.17,427.65,425.89,427.47,53159581,426.8186
20210629,427.88,428.56,427.13,427.7,35970515,427.8466
20210630,427.21,428.78,427.18,428.06,64827858,428.0364
20210701,428.87,430.6,428.8,430.43,53441027,429.7156
20210702,431.67,434.1,430.5218,433.72,57697668,432.844
20210706,433.78,434.01,430.01,432.93,68710419,432.1568
20210707,433.66,434.76,431.51,434.46,63549456,433.7316
20210708,428.78,431.73,427.52,430.92,97595232,430.1607
