2015-2019,2020-2022,2023-2025,2025-all
0.0444839857651246,0.19701660568533633,0.19323671497584546,0.1108931160965623
0.46146746654360854,0.0836820083682009,0.0925283368031458,0.07641087217552675
0.2692998204667863,0.46870275173873605,0.02946375957572189,0.07542189120392201
0.08779631255487277,3.660714285714286,0.5358615004122012,0.18027040560841262
0.09615384615384623,1.5879534565366178,0.31608060055314113,0.059105536218559115
0.0253807106598985,3.660714285714286,0.309059300753332,0.09572431397574985
0.3697120511908994,0.12912746725696378,0.2660517914153955,0.03280167288531709
0.5948089401586157,0.34048618259561336,0.3104686135635977,0.16856846473029044
0.3723899454714723,0.4206983592763987,0.2260495156081808,0.03291639236339688
0.577313153378062,0.07380073800738014,0.7595442734359384,0.04067796610169488
0.35624752605884663,0.1303497718878993,0.32696434045161954,0.04725897920604919
1.6160196732829792,0.09783140388064578,0.12236573759347365,0.14177693761814744
0.14430014430014423,0.2883593868568828,0.11496655518394648,0.10101010101010081
0.03647638154295097,0.2840102243680772,1.467398239122113,0.09350163627863496
0.04226542688081153,2.0794652803564797,0.20486864304651714,0.19646365422396872
0.07340347443112315,0.5988023952095807,0.10260236918197918,0.0
0.32380952380952377,0.3790955862442456,0.21567217828900065,0.08880994671403206
0.1056635672020286,0.18943878759175933,0.04372540445999129,0.34379028792436594
0.20836950859524223,0.40674026728646123,0.14371945961483135,0.07945967421533573
0.07147962830593288,0.11727257497068158,0.1685866816521496,0.27375831052014077
0.08551393877201992,0.6981444056586443,0.06958942240779409,0.09694619486185177
0.22357074417119135,0.34630606860158303,0.2235885969815538,0.09000900090009009
0.1425178147268408,0.19284972556000576,0.27173913043478254,0.08166598611678239
0.1673963430337368,0.24686669198632719,0.21221410044800776,0.0
0.25748746442607406,0.06369426751592362,0.13474062429822578,0.0444839857651246
0.08053691275167793,0.0,0.066696309470876,0.46146746654360854
0.07494847292486423,0.011717834544175985,0.0,0.2692998204667863
0.1051709027169149,3.4693877551020407,0.04443457009553437,0.08779631255487277
0.07335680751173716,1.8771679249132829,0.12168410805548804,0.09615384615384623
0.0919963201471942,1.4603174603174607,0.10435442557632092,0.21505376344086038
0.0,0.1715958413243161,0.318440606002123,0.14255167498218108
0.15359957259249363,2.293388429752066,0.10682004930156112,0.16295491580662683
0.4890165334161299,1.484168865435356,0.6020210707374759,1.1111111111111112
0.22446689113355778,0.015247388884653516,0.8845522524165601,0.22822365918600207
0.01381788033715629,0.024248302618816525,1.5472108388391739,1.0053619302949064
0.46439628482972134,0.5484962062345732,2.1083063037653362,0.8954269267668692
0.06576783952647161,0.16541077007902974,0.1834987087127906,0.36832412523020264
0.1369327073552426,0.20067596113223482,0.8136954454190006,0.025354969574036258
0.061081136109131684,0.0714285714285715,0.5106481750130563,0.20582181711261383
0.37336652146857496,0.13869625520110956,0.08244023083264625,0.16705646508519895
0.233624643073462,0.42442050277505716,0.0594177064765299,0.1420959147424513
0.014437305998700654,0.20437956204379565,0.030129557095510722,0.026198585276395098
0.09058602188000844,0.10761366693570092,0.07426661715558842,0.10943912448700406
0.0222667557336895,0.04341219882787067,0.0,0.3691983122362869
0.19147174498033526,0.04870920603994159,0.09439899307740725,0.105115627189909
0.2578246792181316,0.05180005180005155,0.02343017806935322,0.15508684863523586
0.009116601331023802,0.056657223796034044,0.04269854824935956,0.03226847370119396
0.21426122728830987,0.11621150493898906,0.01951981260979875,0.06682258603407959
0.0073551044424830896,0.0,0.0680272108843538,0.0
0.00900090009000901,0.030931023816888368,0.05414185165132653,0.22083179977916756
0.13428120063191154,0.005291938613512086,0.011189437171310292,0.291788245102126
0.1807129949071794,0.013001872269606824,0.041698519702550604,0.7910074937552037
0.01680954782316357,0.010201739396567116,0.0,0.039277297721916765
0.0,0.014220031284068823,0.030681120883616315,0.0253807106598985
0.10911074740861944,0.007926711886670667,0.02746713753188148,0.3697120511908994
0.3306468278569955,0.006854949273375375,0.014344458257626485,0.5948089401586157
0.09624639076034656,0.024868662376822406,0.04223864836325237,0.3723899454714723
0.08758101243650346,0.011570458305853492,0.0397598505029621,0.577313153378062
0.14181882644921126,0.010888501742160276,0.0642290223425242,0.35624752605884663
0.028868360277136285,0.03112386324952585,0.010047979100203481,0.8867868755542417
0.029890898221491588,0.01629128823361707,0.06153846153846152,0.872154860667943
0.12541150650572203,0.022707661565012055,0.015055252777694152,0.20785219399538105
0.0598444045481748,0.06615701264334026,0.0,1.6160196732829792
0.03810975609756101,0.036366942449313405,0.010035626473982649,0.14430014430014423
0.0278318953520735,0.15060240963855437,0.0,0.03647638154295097
0.04124278251306025,0.2610114192495922,0.11210163881919605,0.04226542688081153
0.0,0.20453945632092901,0.05988023952095814,0.07340347443112315
0.030229746070133044,0.11911514463981845,0.004338394793926155,0.32380952380952377
0.15580368735393418,0.118732797236764,0.09509633672372446,0.1056635672020286
0.25507105550832015,0.03699593044765067,0.012904890953671356,0.20836950859524223
0.08702138239681731,0.08215239268843712,0.10004547521600736,0.07147962830593288
0.2927645336679214,0.11331106870229031,0.08026487408447885,0.08551393877201992
0.04468275245755118,0.038817723063273045,0.11590312938449335,0.22357074417119135
0.054200542005420106,0.04635531347780743,0.09077705156136523,0.1425178147268408
0.057736720554272244,0.1825261620832318,0.0775043596202287,0.1673963430337368
0.11933174224343684,0.08584743684081439,0.605766900896535,0.25748746442607406
0.0,0.5367640794070033,0.05784526391901636,0.08053691275167793
0.2303086135421464,0.29498525073746323,0.21601188065343582,0.07494847292486423
0.12557555462536613,0.026441036488630186,0.14682131845543986,0.1051709027169149
0.24222850222042794,0.7352941176470588,0.2635542168674704,0.07335680751173716
0.14534883720930244,1.0074893009985735,0.16689847009735725,0.0919963201471942
0.062247121070650356,0.12318840579710155,0.20503474199794983,0.0
0.0333222259246918,0.0,0.0322476620445018,0.15525539512498057
0.05839416058394165,0.08265601322496187,0.20751671662439494,0.3440648808060949
0.0363636363636364,0.36635006784260515,0.0838926174496642,0.6875000000000002
0.03352329869259138,0.4941409007482704,0.0795228628230617,0.17316017316017332
0.06487187804086934,0.1623855919692945,0.1190161332980691,0.11446012972148034
0.06587615283267463,0.8066896212493849,0.040838551592703554,0.016937669376693783
0.029647198339756924,2.0262768319763143,0.10660980810234537,0.27208036835496024
0.029325513196480964,0.883707812353107,0.06742179072276136,0.5955334987593053
0.13067624959163665,0.5872118312309701,0.15257367702561628,0.06685981724983285
0.013870266771464239,0.11683045838773963,0.15213290330432666,1.1510791366906474
0.0042927666881305,0.7074081351935545,0.3274513370929598,0.19701660568533633
0.003755445395823946,0.05898834980091437,0.555855369670804,0.0836820083682009
0.004677487253847234,0.06000600060006007,0.004270584215920647,0.18027762754642151
0.047217537942664416,0.23320544647558866,0.3915136765250517,0.13479359730412807
0.0,0.1351473105685196,0.2912395153774464,0.050000000000000044
0.017605633802816906,0.10746910263299311,0.28920308483290447,0.0
0.03953741227636651,1.3101086794700016,0.41294854756028104,0.08159934720522243
0.007210065251090524,1.368983957219251,1.313800720846413,0.277172837061968
0.012543510301357835,0.011214534036110809,0.7711410273166907,0.024313153415998077
0.00938761460712833,0.1832276250880902,1.8628990057561488,0.19323671497584546
0.01508159140952553,0.03233943470668135,0.7602289228666608,0.0925283368031458
0.002994280923436231,0.04252733900364524,1.5237952259420506,0.02946375957572189
0.0,0.034509958588049616,0.1586538461538462,0.5358615004122012
0.0033541289327161765,0.05234231876472123,0.017650173560040023,0.31608060055314113
0.06799483239273815,0.034373120219988,0.0387446726075165,0.15359957259249363
0.006723593088146302,0.013361838588989858,0.18279231011660882,0.4890165334161299
0.05683971201212581,0.009636232233196828,0.004027872880331811,0.22446689113355778
0.01537456278587078,0.026326874473462415,0.02363647107486848,0.01381788033715629
0.05869003834415838,0.0381139061308942,0.014232849416453123,0.46439628482972134
0.1386962552011094,0.04730120355284588,0.004837461300309709,0.06576783952647161
